Date,Max Temperature (°C),Min Temperature (°C),Total Rainfall (mm),Sunrise Time,Sunset Time
2015-04-15,17.0,6.4,3.2,05:53:00,18:48:00
2015-04-16,15.0,7.9,3.1,05:52:00,18:49:00
2015-04-17,19.4,5.4,0.2,05:51:00,18:49:00
2015-04-18,21.0,6.6,0.0,05:50:00,18:50:00
2015-04-19,23.0,7.3,1.2,05:48:00,18:51:00
2015-04-20,21.0,10.3,5.2,05:47:00,18:51:00
2015-04-21,20.5,8.0,2.0,05:46:00,18:52:00
2015-04-22,20.2,6.8,1.2,05:45:00,18:53:00
2015-04-23,21.0,6.8,0.2,05:44:00,18:53:00
2015-04-24,21.1,7.2,0.3,05:43:00,18:54:00
2015-04-25,20.9,6.5,0.5,05:42:00,18:55:00
2015-04-26,19.4,8.2,0.0,05:41:00,18:55:00
2015-04-27,20.4,7.9,1.8,05:40:00,18:56:00
2015-04-28,19.2,8.5,1.4,05:39:00,18:57:00
2015-04-29,20.2,7.0,0.0,05:38:00,18:57:00
2015-04-30,21.5,7.0,2.2,05:37:00,18:58:00
2015-05-01,20.1,7.4,0.0,05:36:00,18:59:00
2015-05-02,19.6,5.4,0.9,05:35:00,19:00:00
2015-05-03,19.6,5.2,0.0,05:34:00,19:00:00
2015-05-04,22.2,5.6,0.0,05:34:00,19:01:00
2015-05-05,23.3,6.9,0.0,05:33:00,19:02:00
2015-05-06,23.5,8.8,0.2,05:32:00,19:02:00
2015-05-07,24.8,9.2,0.0,05:31:00,19:03:00
2015-05-08,24.8,10.4,0.0,05:30:00,19:04:00
2015-05-09,24.0,9.9,1.3,05:29:00,19:04:00
2015-05-10,25.1,10.5,0.7,05:29:00,19:05:00
2015-05-11,23.4,11.1,3.3,05:28:00,19:06:00
2015-05-12,20.3,11.9,9.3,05:27:00,19:06:00
2015-05-13,21.0,9.3,19.3,05:26:00,19:07:00
2015-05-14,18.5,8.5,5.9,05:26:00,19:08:00
2015-05-15,19.9,7.8,3.1,05:25:00,19:08:00
2015-05-16,20.6,8.8,0.2,05:24:00,19:09:00
2015-05-17,21.3,10.1,1.0,05:24:00,19:10:00
2015-05-18,24.1,10.8,0.8,05:23:00,19:10:00
2015-05-19,24.6,10.6,0.0,05:23:00,19:11:00
2015-05-20,23.1,10.2,0.0,05:22:00,19:12:00
2015-05-21,23.5,9.3,0.0,05:22:00,19:12:00
2015-05-22,24.2,9.7,0.0,05:21:00,19:13:00
2015-05-23,24.6,9.9,0.8,05:21:00,19:14:00
2015-05-24,24.6,10.3,0.9,05:20:00,19:14:00
2015-05-25,25.4,10.3,1.9,05:20:00,19:15:00
2015-05-26,24.3,10.7,3.2,05:19:00,19:15:00
2015-05-27,24.6,9.2,0.0,05:19:00,19:16:00
2015-05-28,24.6,9.5,0.0,05:19:00,19:17:00
2015-05-29,24.1,10.3,0.1,05:18:00,19:17:00
2015-05-30,24.7,10.7,3.1,05:18:00,19:18:00
2015-05-31,22.5,10.2,1.6,05:18:00,19:18:00
2015-06-01,18.6,10.1,8.8,05:17:00,19:19:00
2015-06-02,18.5,9.2,6.9,05:17:00,19:20:00
2015-06-03,19.3,9.4,2.0,05:17:00,19:20:00
2015-06-04,22.5,11.5,3.0,05:17:00,19:21:00
2015-06-05,20.8,10.5,7.8,05:17:00,19:21:00
2015-06-06,21.8,10.5,4.7,05:16:00,19:22:00
2015-06-07,22.4,11.1,5.9,05:16:00,19:22:00
2015-06-08,23.7,11.5,0.1,05:16:00,19:23:00
2015-06-09,24.1,11.4,0.2,05:16:00,19:23:00
2015-06-10,23.7,13.4,0.0,05:16:00,19:23:00
2015-06-11,24.2,12.2,0.3,05:16:00,19:24:00
2015-06-12,24.0,10.9,0.4,05:16:00,19:24:00
2015-06-13,22.3,11.0,0.1,05:16:00,19:25:00
2015-06-14,20.8,11.0,7.7,05:16:00,19:25:00
2015-06-15,20.0,11.2,11.1,05:16:00,19:25:00
2015-06-16,21.4,10.4,0.9,05:16:00,19:26:00
2015-06-17,23.0,10.8,0.0,05:16:00,19:26:00
2015-06-18,23.5,11.8,0.0,05:16:00,19:26:00
2015-06-19,23.2,13.7,0.4,05:17:00,19:27:00
2015-06-20,22.7,15.1,9.8,05:17:00,19:27:00
2015-06-21,22.1,13.7,7.7,05:17:00,19:27:00
2015-06-22,21.3,12.7,5.0,05:17:00,19:27:00
2015-06-23,21.8,12.7,0.3,05:18:00,19:28:00
2015-06-24,21.0,14.3,13.5,05:18:00,19:28:00
2015-06-25,19.5,14.0,9.8,05:18:00,19:28:00
2015-06-26,22.2,10.9,0.0,05:18:00,19:28:00
2015-06-27,23.1,13.2,0.0,05:19:00,19:28:00
2015-06-28,24.1,12.0,0.0,05:19:00,19:28:00
2015-06-29,21.0,13.9,7.4,05:19:00,19:28:00
2015-06-30,20.8,13.3,13.2,05:20:00,19:28:00
2015-07-01,20.8,13.5,11.0,05:20:00,19:28:00
2015-07-02,22.0,13.2,2.6,05:20:00,19:28:00
2015-07-03,22.1,13.3,1.8,05:21:00,19:28:00
2015-07-04,23.0,15.0,0.0,05:21:00,19:28:00
2015-07-05,22.2,17.5,8.3,05:22:00,19:28:00
2015-07-06,20.3,16.7,28.6,05:22:00,19:28:00
2015-07-07,20.0,15.5,13.2,05:23:00,19:28:00
2015-07-08,21.6,15.4,2.6,05:23:00,19:28:00
2015-07-09,21.6,15.2,12.1,05:24:00,19:27:00
2015-07-10,19.7,15.4,26.5,05:24:00,19:27:00
2015-07-11,17.6,15.5,37.4,05:25:00,19:27:00
2015-07-12,17.6,15.1,36.0,05:25:00,19:27:00
2015-07-13,21.7,15.0,11.1,05:26:00,19:26:00
2015-07-14,22.3,15.2,3.1,05:26:00,19:26:00
2015-07-15,23.3,17.2,4.0,05:27:00,19:26:00
2015-07-16,22.2,17.8,60.1,05:27:00,19:25:00
2015-07-17,20.4,16.7,28.3,05:28:00,19:25:00
2015-07-18,21.4,15.1,11.9,05:29:00,19:25:00
2015-07-19,20.3,16.2,19.8,05:29:00,19:24:00
2015-07-20,20.9,15.3,11.9,05:30:00,19:24:00
2015-07-21,21.1,15.6,18.0,05:30:00,19:23:00
2015-07-22,21.1,15.9,6.6,05:31:00,19:23:00
2015-07-23,21.3,16.5,15.8,05:31:00,19:22:00
2015-07-24,20.8,15.6,12.0,05:32:00,19:22:00
2015-07-25,21.2,16.3,7.4,05:33:00,19:21:00
2015-07-26,22.0,16.1,37.1,05:33:00,19:20:00
2015-07-27,22.0,15.4,2.2,05:34:00,19:20:00
2015-07-28,22.3,15.6,1.5,05:35:00,19:19:00
2015-07-29,21.8,15.7,5.0,05:35:00,19:18:00
2015-07-30,21.3,16.4,5.3,05:36:00,19:18:00
2015-07-31,21.1,16.5,10.3,05:36:00,19:17:00
2015-08-01,18.4,15.6,23.8,05:37:00,19:16:00
2015-08-02,20.0,15.6,14.5,05:38:00,19:16:00
2015-08-03,20.2,15.5,11.1,05:38:00,19:15:00
2015-08-04,22.2,14.6,6.8,05:39:00,19:14:00
2015-08-05,21.1,15.6,6.4,05:40:00,19:13:00
2015-08-06,21.4,16.2,5.3,05:40:00,19:12:00
2015-08-07,20.6,16.9,26.0,05:41:00,19:11:00
2015-08-08,17.8,16.1,47.3,05:42:00,19:11:00
2015-08-09,20.3,16.1,9.4,05:42:00,19:10:00
2015-08-10,21.6,16.1,15.3,05:43:00,19:09:00
2015-08-11,21.5,15.6,11.0,05:43:00,19:08:00
2015-08-12,20.2,15.8,13.7,05:44:00,19:07:00
2015-08-13,22.1,15.7,9.7,05:45:00,19:06:00
2015-08-14,21.4,15.1,7.2,05:45:00,19:05:00
2015-08-15,22.2,15.2,2.9,05:46:00,19:04:00
2015-08-16,21.9,16.2,6.4,05:47:00,19:03:00
2015-08-17,21.4,15.0,1.9,05:47:00,19:02:00
2015-08-18,22.1,15.5,1.1,05:48:00,19:01:00
2015-08-19,20.9,15.2,1.2,05:48:00,19:00:00
2015-08-20,20.4,16.0,5.7,05:49:00,18:59:00
2015-08-21,20.5,15.6,10.5,05:50:00,18:58:00
2015-08-22,19.4,13.9,5.7,05:50:00,18:56:00
2015-08-23,20.5,13.3,6.7,05:51:00,18:55:00
2015-08-24,21.4,14.1,1.2,05:51:00,18:54:00
2015-08-25,22.3,14.9,0.0,05:52:00,18:53:00
2015-08-26,21.8,14.6,1.6,05:53:00,18:52:00
2015-08-27,21.9,14.4,1.7,05:53:00,18:51:00
2015-08-28,21.7,14.9,1.7,05:54:00,18:50:00
2015-08-29,21.5,13.5,1.2,05:54:00,18:49:00
2015-08-30,21.6,12.3,0.5,05:55:00,18:47:00
2015-08-31,22.0,13.0,0.0,05:56:00,18:46:00
2015-09-01,21.1,11.5,0.3,05:56:00,18:45:00
2015-09-02,20.6,11.0,0.0,05:57:00,18:44:00
2015-09-03,21.1,12.4,1.4,05:57:00,18:42:00
2015-09-04,20.9,12.0,0.4,05:58:00,18:41:00
2015-09-05,20.8,12.3,0.6,05:59:00,18:40:00
2015-09-06,20.4,12.9,0.0,05:59:00,18:39:00
2015-09-07,20.3,10.6,0.8,06:00:00,18:37:00
2015-09-08,21.9,10.2,0.0,06:00:00,18:36:00
2015-09-09,22.1,11.6,0.0,06:01:00,18:35:00
2015-09-10,22.6,10.6,0.0,06:01:00,18:34:00
2015-09-11,22.2,10.6,0.6,06:02:00,18:32:00
2015-09-12,21.8,11.5,0.5,06:03:00,18:31:00
2015-09-13,22.2,11.3,0.2,06:03:00,18:30:00
2015-09-14,22.0,12.0,0.2,06:04:00,18:28:00
2015-09-15,22.2,11.7,0.8,06:04:00,18:27:00
2015-09-16,22.0,11.5,0.5,06:05:00,18:26:00
2015-09-17,22.4,10.3,1.5,06:05:00,18:25:00
2015-09-18,22.7,10.9,0.2,06:06:00,18:23:00
2015-09-19,19.9,14.0,6.9,06:07:00,18:22:00
2015-09-20,21.1,13.6,9.9,06:07:00,18:21:00
2015-09-21,20.9,12.1,4.1,06:08:00,18:20:00
2015-09-22,19.2,13.7,7.2,06:08:00,18:18:00
2015-09-23,17.2,11.5,30.6,06:09:00,18:17:00
2015-09-24,19.4,10.2,0.0,06:10:00,18:16:00
2015-09-25,19.0,9.8,0.0,06:10:00,18:14:00
2015-09-26,18.5,9.4,1.2,06:11:00,18:13:00
2015-09-27,19.5,8.4,0.0,06:11:00,18:12:00
2015-09-28,19.3,8.0,0.3,06:12:00,18:10:00
2015-09-29,20.3,8.6,1.0,06:13:00,18:09:00
2015-09-30,22.2,9.9,0.0,06:13:00,18:08:00
2015-10-01,21.9,9.8,0.0,06:14:00,18:07:00
2015-10-02,21.0,10.1,0.0,06:14:00,18:05:00
2015-10-03,20.7,8.0,0.0,06:15:00,18:04:00
2015-10-04,20.7,8.3,0.3,06:16:00,18:03:00
2015-10-05,20.4,8.0,0.0,06:16:00,18:02:00
2015-10-06,20.1,8.0,0.0,06:17:00,18:00:00
2015-10-07,20.2,8.7,0.4,06:18:00,17:59:00
2015-10-08,20.7,8.5,0.0,06:18:00,17:58:00
2015-10-09,19.8,8.5,0.2,06:19:00,17:57:00
2015-10-10,20.3,8.8,0.2,06:19:00,17:56:00
2015-10-11,20.0,9.7,0.3,06:20:00,17:54:00
2015-10-12,19.2,9.8,0.5,06:21:00,17:53:00
2015-10-13,18.5,10.6,2.3,06:21:00,17:52:00
2015-10-14,16.4,9.7,2.2,06:22:00,17:51:00
2015-10-15,17.5,7.3,0.0,06:23:00,17:50:00
2015-10-16,17.7,7.2,0.1,06:24:00,17:49:00
2015-10-17,19.1,7.4,0.0,06:24:00,17:47:00
2015-10-18,19.0,7.7,0.0,06:25:00,17:46:00
2015-10-19,19.1,7.8,0.1,06:26:00,17:45:00
2015-10-20,18.8,8.7,1.1,06:26:00,17:44:00
2015-10-21,17.8,6.2,0.2,06:27:00,17:43:00
2015-10-22,18.0,5.8,0.1,06:28:00,17:42:00
2015-10-23,17.4,5.0,0.0,06:29:00,17:41:00
2015-10-24,17.5,6.0,0.1,06:29:00,17:40:00
2015-10-25,16.3,7.0,3.8,06:30:00,17:39:00
2015-10-26,14.4,7.0,4.8,06:31:00,17:38:00
2015-10-27,15.5,3.4,0.8,06:32:00,17:37:00
2015-10-28,14.7,5.1,0.0,06:32:00,17:36:00
2015-10-29,15.3,2.9,0.0,06:33:00,17:35:00
2015-10-30,14.7,5.0,0.0,06:34:00,17:34:00
2015-10-31,16.5,4.5,0.0,06:35:00,17:33:00
2015-11-01,16.1,5.5,0.0,06:35:00,17:33:00
2015-11-02,15.9,6.1,0.2,06:36:00,17:32:00
2015-11-03,15.0,6.7,0.0,06:37:00,17:31:00
2015-11-04,15.0,5.1,1.2,06:38:00,17:30:00
2015-11-05,14.0,4.4,3.6,06:39:00,17:29:00
2015-11-06,14.3,2.3,0.4,06:40:00,17:29:00
2015-11-07,15.2,1.5,0.3,06:40:00,17:28:00
2015-11-08,14.4,4.6,0.0,06:41:00,17:27:00
2015-11-09,14.7,4.5,2.0,06:42:00,17:26:00
2015-11-10,11.1,3.3,3.8,06:43:00,17:26:00
2015-11-11,15.1,0.8,0.0,06:44:00,17:25:00
2015-11-12,17.3,3.0,0.0,06:45:00,17:24:00
2015-11-13,17.1,6.3,0.0,06:45:00,17:24:00
2015-11-14,16.2,6.0,0.1,06:46:00,17:23:00
2015-11-15,15.4,4.4,0.7,06:47:00,17:23:00
2015-11-16,14.9,3.5,0.2,06:48:00,17:22:00
2015-11-17,15.2,2.2,0.0,06:49:00,17:22:00
2015-11-18,15.8,1.8,0.0,06:50:00,17:21:00
2015-11-19,15.9,2.9,0.0,06:50:00,17:21:00
2015-11-20,16.7,2.6,0.0,06:51:00,17:20:00
2015-11-21,17.7,3.7,0.0,06:52:00,17:20:00
2015-11-22,17.1,2.9,0.0,06:53:00,17:20:00
2015-11-23,16.1,4.4,0.0,06:54:00,17:19:00
2015-11-24,16.8,3.6,0.0,06:55:00,17:19:00
2015-11-25,17.9,4.3,0.0,06:56:00,17:19:00
2015-11-26,13.5,4.3,0.2,06:57:00,17:19:00
2015-11-27,11.4,2.3,2.0,06:57:00,17:18:00
2015-11-28,12.7,3.0,1.4,06:58:00,17:18:00
2015-11-29,13.9,2.4,0.1,06:59:00,17:18:00
2015-11-30,15.6,3.1,0.0,07:00:00,17:18:00
2015-12-01,15.2,1.4,0.0,07:01:00,17:18:00
2015-12-02,13.2,2.2,0.0,07:02:00,17:18:00
2015-12-03,13.9,0.8,0.0,07:02:00,17:18:00
2015-12-04,16.1,1.6,0.0,07:03:00,17:18:00
2015-12-05,15.3,2.6,0.0,07:04:00,17:18:00
2015-12-06,15.4,3.9,0.0,07:05:00,17:18:00
2015-12-07,13.8,1.3,0.0,07:05:00,17:18:00
2015-12-08,15.8,2.6,0.0,07:06:00,17:18:00
2015-12-09,13.0,1.4,0.0,07:07:00,17:18:00
2015-12-10,12.1,1.7,2.6,07:07:00,17:18:00
2015-12-11,5.6,1.8,32.3,07:08:00,17:18:00
2015-12-12,9.1,1.0,3.2,07:09:00,17:19:00
2015-12-13,8.2,-0.8,0.5,07:10:00,17:19:00
2015-12-14,9.3,-3.3,0.0,07:10:00,17:19:00
2015-12-15,9.3,-5.0,0.0,07:11:00,17:20:00
2015-12-16,10.4,-4.8,0.0,07:12:00,17:20:00
2015-12-17,5.5,-4.5,2.5,07:12:00,17:20:00
2015-12-18,8.4,-6.2,0.0,07:13:00,17:21:00
2015-12-19,10.0,-5.3,0.0,07:13:00,17:21:00
2015-12-20,7.6,-4.7,0.3,07:14:00,17:22:00
2015-12-21,8.0,-5.3,0.0,07:15:00,17:22:00
2015-12-22,7.4,-4.1,0.0,07:15:00,17:23:00
2015-12-23,5.9,-4.1,1.2,07:15:00,17:23:00
2015-12-24,6.1,-5.2,0.0,07:16:00,17:24:00
2015-12-25,8.9,-5.4,0.0,07:16:00,17:24:00
2015-12-26,13.2,-2.5,0.0,07:17:00,17:25:00
2015-12-27,13.8,1.9,0.0,07:17:00,17:25:00
2015-12-28,14.2,1.4,0.0,07:17:00,17:26:00
2015-12-29,14.0,-2.7,0.0,07:18:00,17:26:00
2015-12-30,12.7,-2.5,0.0,07:18:00,17:27:00
2015-12-31,11.7,-5.0,0.0,07:18:00,17:28:00
2016-01-01,12.0,-1.6,0.0,07:19:00,17:28:00
2016-01-02,11.3,-3.2,0.0,07:19:00,17:29:00
2016-01-03,12.6,-2.1,0.0,07:19:00,17:30:00
2016-01-04,11.8,-1.7,0.0,07:19:00,17:31:00
2016-01-05,10.8,0.4,0.2,07:19:00,17:31:00
2016-01-06,10.0,-0.5,1.1,07:20:00,17:32:00
2016-01-07,9.7,-0.6,1.2,07:20:00,17:33:00
2016-01-08,6.7,-1.8,3.0,07:20:00,17:34:00
2016-01-09,9.6,-4.7,0.0,07:20:00,17:35:00
2016-01-10,11.8,-3.2,0.0,07:20:00,17:35:00
2016-01-11,11.6,-3.1,0.0,07:20:00,17:36:00
2016-01-12,11.1,-1.1,0.0,07:20:00,17:37:00
2016-01-13,9.0,-0.7,0.0,07:20:00,17:38:00
2016-01-14,8.4,-2.3,0.0,07:20:00,17:39:00
2016-01-15,9.4,-3.2,0.0,07:19:00,17:40:00
2016-01-16,10.6,-4.0,0.0,07:19:00,17:40:00
2016-01-17,9.8,-2.5,0.5,07:19:00,17:41:00
2016-01-18,9.0,-3.6,0.5,07:19:00,17:42:00
2016-01-19,7.4,-2.5,1.9,07:19:00,17:43:00
2016-01-20,6.7,-4.4,0.0,07:18:00,17:44:00
2016-01-21,8.1,-3.6,0.0,07:18:00,17:45:00
2016-01-22,9.8,-3.8,0.0,07:18:00,17:46:00
2016-01-23,10.0,-4.0,0.0,07:17:00,17:47:00
2016-01-24,9.2,-3.6,0.0,07:17:00,17:48:00
2016-01-25,9.0,-3.2,0.0,07:16:00,17:48:00
2016-01-26,8.2,-1.2,0.1,07:16:00,17:49:00
2016-01-27,10.1,-1.2,0.0,07:16:00,17:50:00
2016-01-28,12.1,-1.2,0.0,07:15:00,17:51:00
2016-01-29,7.7,2.2,18.5,07:14:00,17:52:00
2016-01-30,10.2,0.9,4.8,07:14:00,17:53:00
2016-01-31,10.4,-1.7,1.4,07:13:00,17:54:00
2016-02-01,10.7,-4.8,0.0,07:13:00,17:55:00
2016-02-02,10.8,-3.0,0.0,07:12:00,17:56:00
2016-02-03,11.2,-2.6,0.0,07:12:00,17:57:00
2016-02-04,14.1,-3.2,0.0,07:11:00,17:57:00
2016-02-05,16.1,-1.4,0.0,07:10:00,17:58:00
2016-02-06,14.7,0.2,0.1,07:10:00,17:59:00
2016-02-07,4.3,-2.5,38.2,07:09:00,18:00:00
2016-02-08,7.9,-6.8,0.0,07:08:00,18:01:00
2016-02-09,10.6,-9.0,0.0,07:07:00,18:02:00
2016-02-10,10.2,-4.5,0.0,07:06:00,18:03:00
2016-02-11,5.7,-0.9,9.7,07:06:00,18:04:00
2016-02-12,9.5,-5.2,0.0,07:05:00,18:04:00
2016-02-13,4.3,-2.8,9.0,07:04:00,18:05:00
2016-02-14,9.1,-5.8,0.0,07:03:00,18:06:00
2016-02-15,10.0,-4.1,0.0,07:02:00,18:07:00
2016-02-16,11.7,-3.5,0.0,07:01:00,18:08:00
2016-02-17,14.3,-2.9,0.0,07:00:00,18:09:00
2016-02-18,15.8,-0.6,0.0,06:59:00,18:09:00
2016-02-19,11.6,5.6,7.1,06:58:00,18:10:00
2016-02-20,12.7,2.3,14.5,06:57:00,18:11:00
2016-02-21,14.9,-0.5,0.0,06:56:00,18:12:00
2016-02-22,14.6,0.5,0.0,06:55:00,18:13:00
2016-02-23,14.5,-0.4,0.0,06:54:00,18:13:00
2016-02-24,15.2,-2.2,0.0,06:53:00,18:14:00
2016-02-25,15.0,-1.0,0.0,06:52:00,18:15:00
2016-02-26,13.7,0.1,0.0,06:51:00,18:16:00
2016-02-27,14.6,0.4,0.0,06:50:00,18:16:00
2016-02-28,14.5,1.3,0.2,06:49:00,18:17:00
2016-02-29,13.8,0.8,0.5,06:48:00,18:18:00
2016-03-01,15.0,0.7,0.0,06:47:00,18:19:00
2016-03-02,16.1,2.1,0.1,06:46:00,18:19:00
2016-03-03,16.7,2.1,0.2,06:44:00,18:20:00
2016-03-04,16.0,2.8,1.6,06:43:00,18:21:00
2016-03-05,12.1,3.1,2.2,06:42:00,18:22:00
2016-03-06,12.6,3.4,7.1,06:41:00,18:22:00
2016-03-07,13.8,1.8,5.9,06:40:00,18:23:00
2016-03-08,14.4,1.0,1.5,06:38:00,18:24:00
2016-03-09,14.5,2.2,0.3,06:37:00,18:24:00
2016-03-10,16.0,2.9,1.4,06:36:00,18:25:00
2016-03-11,11.6,6.6,12.4,06:35:00,18:26:00
2016-03-12,10.3,5.0,16.4,06:34:00,18:26:00
2016-03-13,12.7,3.6,10.1,06:32:00,18:27:00
2016-03-14,10.2,2.8,4.7,06:31:00,18:28:00
2016-03-15,12.5,-1.5,0.7,06:30:00,18:28:00
2016-03-16,15.6,-0.3,0.0,06:29:00,18:29:00
2016-03-17,13.7,3.4,20.9,06:28:00,18:30:00
2016-03-18,13.2,4.3,9.4,06:26:00,18:30:00
2016-03-19,14.3,3.3,4.1,06:25:00,18:31:00
